subject,block,trial,trialblock,task,regret,sf_path,mf_paths,mb_paths,mf_sim,mb_sim,p0_sim,p1_sim,p01_sim,sf_comp
0,81,23,4073,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,24,4074,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,25,4075,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,26,4076,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,27,4077,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,28,4078,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,29,4079,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,30,4080,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,31,4081,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,32,4082,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,33,4083,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,34,4084,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,35,4085,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,36,4086,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,37,4087,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,38,4088,0,0.0,2,[6],[0 1 2 3 4 5 6 7],0,3,3,0,1.5,False
0,81,39,4089,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,40,4090,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,41,4091,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,42,4092,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,43,4093,1,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,81,44,4094,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,45,4095,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,46,4096,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,47,4097,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,48,4098,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,81,49,4099,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,82,0,4100,0,1.0,4,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,82,1,4101,1,2.0,5,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,82,2,4102,0,1.0,1,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,82,3,4103,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,4,4104,0,1.0,4,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,82,5,4105,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,82,6,4106,0,4.0,6,[0 1 2 3 4 5 6 7],[2],3,0,3,3,3.0,True
0,82,7,4107,1,3.0,3,[0 1 2 3 4 5 6 7],[6],3,1,3,3,3.0,True
0,82,8,4108,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,9,4109,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,82,10,4110,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,11,4111,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,12,4112,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,13,4113,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,82,14,4114,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,15,4115,1,2.0,5,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,82,16,4116,0,4.0,6,[0 1 2 3 4 5 6 7],[2],3,0,3,3,3.0,True
0,82,17,4117,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,18,4118,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,19,4119,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,20,4120,0,1.0,4,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,82,21,4121,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,22,4122,0,2.0,0,[0 1 2 3 4 5 6 7],[2],3,1,3,3,3.0,True
0,82,23,4123,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,24,4124,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,25,4125,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,26,4126,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,27,4127,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,28,4128,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,29,4129,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,30,4130,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,31,4131,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,32,4132,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,33,4133,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,34,4134,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,35,4135,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,36,4136,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,37,4137,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,38,4138,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,39,4139,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,40,4140,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,41,4141,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,42,4142,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,43,4143,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,44,4144,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,45,4145,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,46,4146,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,47,4147,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,82,48,4148,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,82,49,4149,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,83,0,4150,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,83,1,4151,1,4.0,2,[6],[6 7],0,0,3,0,1.5,False
0,83,2,4152,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,83,3,4153,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,83,4,4154,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,83,5,4155,1,2.0,5,[6],[6 7],2,2,1,2,1.5,True
0,83,6,4156,0,1.0,7,[6],[2 3 4 5 6],2,2,0,2,1.0,False
0,83,7,4157,1,3.0,3,[6],[6 7],1,1,2,1,1.5,True
0,83,8,4158,0,1.0,7,[6],[2 3 4 5 6],2,2,0,2,1.0,False
0,83,9,4159,1,3.0,1,[6],[6 7],0,0,2,0,1.0,False
0,83,10,4160,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,83,11,4161,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,83,12,4162,0,1.0,7,[6],[2 3 4 5 6],2,2,0,2,1.0,False
0,83,13,4163,1,2.0,0,[6],[6 7],0,0,1,0,0.5,False
0,83,14,4164,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,15,4165,1,2.0,0,[6],[6 7],0,0,1,0,0.5,False
0,83,16,4166,0,2.0,1,[6],[2 3 4 5 6],0,2,2,0,1.0,False
0,83,17,4167,1,2.0,5,[6],[6 7],2,2,1,2,1.5,True
0,83,18,4168,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,19,4169,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,20,4170,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,21,4171,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,22,4172,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,23,4173,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,24,4174,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,25,4175,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,26,4176,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,27,4177,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,28,4178,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,29,4179,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,30,4180,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,83,31,4181,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,32,4182,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,33,4183,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,34,4184,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,35,4185,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,36,4186,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,37,4187,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,38,4188,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,39,4189,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,40,4190,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,41,4191,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,42,4192,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,43,4193,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,44,4194,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,45,4195,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,46,4196,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,83,47,4197,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,83,48,4198,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,83,49,4199,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,84,0,4200,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,1,4201,1,2.0,5,[2 3 4 5 6],[6 7],3,2,3,2,2.5,True
0,84,2,4202,0,2.0,5,[2 3 4 5 6],[6],3,2,3,2,2.5,True
0,84,3,4203,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,4,4204,0,4.0,2,[2 3 4 5 6],[6],3,0,3,0,1.5,False
0,84,5,4205,1,4.0,2,[2 3 4 5 6],[6 7],3,0,3,0,1.5,False
0,84,6,4206,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,7,4207,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,8,4208,0,2.0,5,[2 3 4 5 6],[6],3,2,3,2,2.5,True
0,84,9,4209,1,3.0,1,[2 3 4 5 6],[6 7],2,0,2,0,1.0,False
0,84,10,4210,0,1.0,7,[2 3 4 5 6],[6],2,2,2,3,2.5,True
0,84,11,4211,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,12,4212,0,2.0,5,[2 3 4 5 6],[6],3,2,3,2,2.5,True
0,84,13,4213,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,14,4214,0,3.0,3,[2 3 4 5 6],[6],3,1,3,1,2.0,True
0,84,15,4215,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,16,4216,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,17,4217,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,18,4218,0,2.0,5,[2 3 4 5 6],[6],3,2,3,2,2.5,True
0,84,19,4219,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,20,4220,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,21,4221,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,84,22,4222,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,23,4223,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,24,4224,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,25,4225,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,26,4226,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,27,4227,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,28,4228,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,29,4229,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,30,4230,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,31,4231,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,32,4232,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,33,4233,1,2.0,0,[2 3 4 5 6],[6 7],1,0,1,0,0.5,False
0,84,34,4234,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,35,4235,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,36,4236,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,37,4237,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,38,4238,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,39,4239,1,2.0,0,[2 3 4 5 6],[6 7],1,0,1,0,0.5,False
0,84,40,4240,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,41,4241,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,42,4242,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,43,4243,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,44,4244,0,2.0,5,[2 3 4 5 6],[6],3,2,3,2,2.5,True
0,84,45,4245,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,46,4246,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,84,47,4247,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,84,48,4248,0,2.0,5,[2 3 4 5 6],[6],3,2,3,2,2.5,True
0,84,49,4249,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,85,0,4250,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,1,4251,1,0.0,1,[6],[1],0,3,0,0,0.0,False
0,85,2,4252,0,6.0,4,[6],[6],1,1,1,1,1.0,True
0,85,3,4253,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,4,4254,0,8.0,2,[6],[6],0,0,0,0,0.0,False
0,85,5,4255,1,2.0,4,[6],[1],1,1,1,1,1.0,True
0,85,6,4256,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,7,4257,1,4.0,7,[6],[1],2,0,2,3,2.5,True
0,85,8,4258,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,9,4259,1,1.0,2,[6],[1],0,2,0,0,0.0,False
0,85,10,4260,0,4.0,5,[6],[6],2,2,2,2,2.0,True
0,85,11,4261,1,3.0,5,[6],[1],2,0,2,2,2.0,True
0,85,12,4262,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,13,4263,1,0.0,1,[6],[1],0,3,0,0,0.0,False
0,85,14,4264,0,4.0,5,[6],[6],2,2,2,2,2.0,True
0,85,15,4265,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,16,4266,0,1.0,7,[6],[6],2,2,2,3,2.5,True
0,85,17,4267,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,18,4268,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,19,4269,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,20,4270,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,21,4271,1,1.0,2,[6],[1],0,2,0,0,0.0,False
0,85,22,4272,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,23,4273,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,24,4274,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,25,4275,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,26,4276,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,27,4277,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,28,4278,0,1.0,7,[6],[6],2,2,2,3,2.5,True
0,85,29,4279,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,30,4280,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,31,4281,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,32,4282,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,33,4283,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,34,4284,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,35,4285,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,36,4286,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,37,4287,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,38,4288,0,6.0,3,[6],[6],1,1,1,1,1.0,True
0,85,39,4289,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,40,4290,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,41,4291,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,42,4292,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,43,4293,1,2.0,4,[6],[1],1,1,1,1,1.0,True
0,85,44,4294,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,45,4295,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,46,4296,0,1.0,7,[6],[6],2,2,2,3,2.5,True
0,85,47,4297,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,85,48,4298,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,85,49,4299,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,86,0,4300,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,1,4301,1,3.0,5,[6],[1],2,0,2,0,1.0,False
0,86,2,4302,0,2.0,5,[6],[6 7],2,2,2,0,1.0,False
0,86,3,4303,1,4.0,7,[6],[1],2,0,2,0,1.0,False
0,86,4,4304,0,0.0,7,[6],[6 7],2,3,2,0,1.0,False
0,86,5,4305,1,5.0,6,[6],[1],3,0,3,0,1.5,False
0,86,6,4306,0,4.0,2,[6],[6 7],0,0,0,2,1.0,False
0,86,7,4307,1,1.0,2,[6],[1],0,2,0,2,1.0,False
0,86,8,4308,0,0.0,6,[6],[6 7],3,3,3,0,1.5,False
0,86,9,4309,1,2.0,4,[6],[1],1,1,1,1,1.0,True
0,86,10,4310,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,11,4311,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,12,4312,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,13,4313,1,0.0,1,[6],[1],0,3,0,3,1.5,False
0,86,14,4314,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,15,4315,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,16,4316,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,17,4317,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,18,4318,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,19,4319,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,20,4320,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,21,4321,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,22,4322,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,23,4323,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,24,4324,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,25,4325,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,26,4326,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,27,4327,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,28,4328,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,29,4329,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,30,4330,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,31,4331,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,32,4332,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,33,4333,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,34,4334,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,35,4335,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,36,4336,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,37,4337,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,38,4338,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,39,4339,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,40,4340,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,41,4341,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,42,4342,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,43,4343,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,44,4344,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,45,4345,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,46,4346,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,47,4347,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,86,48,4348,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,86,49,4349,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,87,0,4350,0,0.0,0,[6 7],[0 1],0,3,0,2,1.0,False
0,87,1,4351,1,2.0,0,[6 7],[2],0,1,0,2,1.0,False
0,87,2,4352,0,2.0,2,[6 7],[0 1],0,2,0,2,1.0,False
0,87,3,4353,1,4.0,7,[6 7],[2],3,0,3,0,1.5,False
0,87,4,4354,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,87,5,4355,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,87,6,4356,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,87,7,4357,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,87,8,4358,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,87,9,4359,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,87,10,4360,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,87,11,4361,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,87,12,4362,0,1.0,7,[6 7],[0 1],3,0,3,0,1.5,False
0,87,13,4363,1,1.0,3,[6 7],[2],1,2,1,1,1.0,True
0,87,14,4364,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,87,15,4365,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,87,16,4366,0,2.0,2,[6 7],[0 1],0,2,0,2,1.0,False
0,87,17,4367,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,87,18,4368,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,87,19,4369,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,87,20,4370,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,87,21,4371,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,87,22,4372,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,87,23,4373,1,2.0,5,[6 7],[2],2,1,2,0,1.0,False
0,87,24,4374,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,87,25,4375,1,2.0,5,[6 7],[2],2,1,2,0,1.0,False
0,87,26,4376,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,87,27,4377,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,87,28,4378,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,87,29,4379,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,87,30,4380,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,87,31,4381,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,87,32,4382,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,87,33,4383,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,87,34,4384,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,87,35,4385,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,87,36,4386,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,87,37,4387,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,87,38,4388,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,87,39,4389,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,87,40,4390,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,87,41,4391,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,87,42,4392,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,87,43,4393,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,87,44,4394,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,87,45,4395,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
